variant,layer,layers,tokens,dim,pca_var_0,pca_var_1,trajectory_signed_circulation,trajectory_abs_circulation,trajectory_signed_circulation_ratio,trajectory_signed_circulation_alignment,spectral_total,spectral_grad_ratio,spectral_curl_ratio,spectral_harmonic_ratio,spectral_grad,spectral_curl,spectral_harmonic,spectral_signed_curl_circulation,spectral_abs_curl_circulation,spectral_signed_curl_circulation_ratio,spectral_signed_curl_alignment,spectral_signed_vorticity_mean,spectral_abs_vorticity_mean,spectral_signed_vorticity_ratio,spectral_vorticity_rms,hodge_total,hodge_grad_ratio,hodge_curl_ratio,hodge_harmonic_ratio,hodge_grad,hodge_curl,hodge_harmonic,hodge_reconstruction_error,hodge_signed_curl_circulation,hodge_abs_curl_circulation,hodge_signed_curl_circulation_ratio,hodge_signed_curl_alignment,graph_total_power,graph_low_freq_power,graph_high_freq_power,graph_low_freq_ratio,graph_high_freq_ratio,graph_first_nonzero_eigenvalue,graph_eigs_used
reverse_tokens,7,13,1024,768,0.13196052707297048,0.06863496425399991,0.1505099430762854,7.473652429059722,0.013452180117411403,0.02013873999425759,0.004600276712099824,0.49553670442063635,0.5044434343148195,1.986126454405699e-05,0.002279605961336947,0.0023205793834501216,9.13673127548793e-08,8.438899803461858,67.18127711823342,0.08100638332670833,0.12561386394322485,0.045707715405135706,0.7529429551428991,0.06070541611809218,0.9843028663764114,1.9533575738609867,0.4892492226370667,0.509757982758981,0.0009927946208030287,0.9556786745437144,0.9957396164583537,0.0019392828918340427,0.0,-0.0611944954134227,38.227383289856476,-0.0011773360531238983,-0.0016008026222830815,0.10138590146875676,0.008682161532110225,0.015117469110763265,0.08563480135140618,0.1491081983960254,0.0002679613221247477,32.0
reverse_tokens,8,13,1024,768,0.13196052707297048,0.06863496425399991,-0.09556718562469807,5.962599906379783,-0.010140897866328264,-0.01602777095985333,0.004253960914966999,0.49705902610842745,0.5029226520468345,1.8321844737952934e-05,0.0021144696694968116,0.002139413305058782,7.794041140534556e-08,1.6436571887171483,64.65270725678162,0.01568514729206087,0.025422867169181688,0.024880108258754634,0.768982089036938,0.032354600469191835,1.0089308284029748,1.8603462650198945,0.4815689352098986,0.5127764383813838,0.005654626411687082,0.8958849699673423,0.9539417319330115,0.010519563125064912,0.0,-0.29530578595994045,37.1662409894452,-0.005810411570271276,-0.007945538157700802,0.1390872102381284,0.017972839527906813,0.07123276636068618,0.1292199296911332,0.512144619470978,0.00030084024846914546,32.0
reverse_tokens,9,13,1024,768,0.13196052707297048,0.06863496425399991,-0.014509101807653427,5.436208878271263,-0.0017006724692881343,-0.002668974304068202,0.0044610304825699,0.5399052761675837,0.46007966830263075,1.5055529785779122e-05,0.002408533894683911,0.0020524294247086846,6.716317730559974e-08,0.05696369140068036,51.076938859753774,0.0006583358467850746,0.0011152526496760178,0.03891916621275146,0.6997761564789182,0.05561659375275379,0.9183362447870019,2.2123069953151853,0.5142240569361957,0.4837513723870723,0.002024570676159897,1.1376214783192997,1.0702065451252412,0.0044789718693785344,0.0,-0.0030495499930328074,39.16586462863006,-5.56782701815704e-05,-7.786244531937642e-05,0.2433322252596249,0.04507254153541011,0.013325899119177385,0.18523046623734146,0.054764218364251716,0.0004151355275122159,32.0
reverse_tokens,10,13,1024,768,0.13196052707297048,0.06863496425399991,-0.7393408675857179,5.760259884107809,-0.08854672525370917,-0.12835199842727799,0.006625656254745123,0.4700895962541282,0.5299008236282389,9.580117632992946e-06,0.0031146520737117744,0.003510940706467033,6.347456631623376e-08,-16.488891704505757,70.49904614984699,-0.1505044645947244,-0.23388815317385034,0.03517478599535564,0.9862852356500862,0.03566390809061541,1.2958616537610812,3.0378792333277502,0.4562714296903832,0.5427290455337558,0.0009995247757651033,1.3860975010171779,1.6487452967507876,0.0030364355594933836,0.0,-0.2907160421164295,44.9903835778299,-0.004519398293611929,-0.00646173735357275,0.6106463491700336,0.33543266717905207,0.012242614057917975,0.5493075781669029,0.02004861582249309,1.176085004710836e-06,32.0
reverse_tokens,11,13,1024,768,0.13196052707297048,0.06863496425399991,-0.4285344760026327,9.027940975854346,-0.03326223601332269,-0.04746757617808628,0.022814792978813617,0.466189949140562,0.5338052368456665,4.814013771559733e-06,0.010636027178445572,0.012178655969640451,1.0983072759529305e-07,-11.580950575904524,139.5513275417896,-0.05741840427430348,-0.08298703265604213,0.08083438383999411,1.890801121691745,0.042751394058656814,2.5666784893206915,9.489155126141249,0.47266020662153235,0.5266966012393116,0.0006431921393075043,4.485146022585695,4.997905753571187,0.006103349985803561,0.0,-0.12365249404355083,83.8431585220299,-0.0010773578774300057,-0.0014748072022007733,0.7643234490267676,0.09756663385493153,0.28493366208056636,0.12765097548579152,0.3727919932894635,0.0008692543082780906,32.0
reverse_tokens,12,13,1024,768,0.13196052707297048,0.06863496425399991,0.11971016912338381,0.4514346521311938,0.0038126190555417953,0.2651771824742293,0.03544826297307525,0.3274754379463771,0.6725245517486601,1.0304962811718228e-08,0.011608435441546161,0.023839827166236054,3.6529303167754864e-10,36.164901871819694,96.61051217601432,0.17334811905605166,0.374337130165825,2.827915943176703,4.364966791965139,0.6478665423943707,5.769810295040907,23.340431366674938,0.6106500096385848,0.38920491851520517,0.00014507184566272662,14.252834639028778,9.084210688176459,0.00338603945692773,0.0,-1.3621683599725547,28.11602240239725,-0.008794293177655921,-0.04844811760629457,2.098099167711209,0.009712954111416613,0.008816817847406754,0.0046294065890185535,0.004202288425205808,1.160415554163225e-09,32.0
random_hidden,0,13,1024,768,0.24853560779642742,0.17186064301335452,0.5028736211245217,197.38872050137832,0.0019117580672193362,0.0025476309884738843,0.7151489775938942,0.49784141480948235,0.5021575637141553,1.021476362123768e-06,0.3560307788048991,0.359117468281219,7.305077760091431e-07,-36.31544671285806,721.4903717510645,-0.035677543976106944,-0.05033393117183269,0.1483221631555674,9.805032841477088,0.015127145982432352,13.679239113665105,210.17848841448497,0.5047531195495837,0.48976273989221114,0.005484140556929707,106.08824768942732,102.93759235228151,1.1526483725080576,0.0,1.138079624529417,379.57322797701937,0.0020576021137018305,0.0029983137393407525,12.212791846557902,0.6465280167373245,1.674301255409193,0.052938592981877794,0.13709406304841626,0.0024222648826340352,32.0
random_hidden,1,13,1024,768,0.24853560779642742,0.17186064301335452,-2.7824345753378075,194.24358409340306,-0.01081158607289728,-0.01432446064215876,0.6603322685956831,0.45003238452752364,0.549966822841971,7.926305053766793e-07,0.2971709054165845,0.3631608397795988,5.233994997735254e-07,-50.74808173558415,697.7889108810091,-0.051798597108756936,-0.07272698224956171,-1.0424779564117523,10.485452090679049,-0.09942136470571966,14.576107687671021,203.45718431475993,0.4855758269056857,0.514352385217886,7.178788027717348e-05,98.79389051354205,104.64868804201183,0.014605759989118804,0.0,-0.1307751355234954,382.7463501751087,-0.00023207989571870323,-0.00034167572195963465,16.533450463392462,0.46141400353073886,3.0312138220192146,0.02790790733926827,0.1833382468306163,0.0003808443434379393,32.0
random_hidden,2,13,1024,768,0.24853560779642742,0.17186064301335452,-6.375841766519965,203.17434518446117,-0.023559726555762925,-0.03138113604220732,0.7206342092041285,0.5023124760901079,0.49768660751160854,9.163982834565699e-07,0.3619835539805626,0.3586499948356135,6.60387952314746e-07,-51.627978824729226,738.0527789223795,-0.050211603986663474,-0.06995160820356305,-0.18869681192202378,9.014983138515055,-0.020931465874389408,12.149366532551623,198.9853412562812,0.5430559565946017,0.4569275078619796,1.6535563832856177e-05,108.06017484423305,90.92187608129812,0.0032903348121459076,0.0,1.7028715520145434,373.4630310146331,0.003161086180176312,0.004559679032722843,25.235866553632142,1.2131306164200155,4.4309316542944295,0.048071684554276274,0.17558072138627215,0.0025429477400116716,32.0
random_hidden,3,13,1024,768,0.24853560779642742,0.17186064301335452,8.811364352492442,207.45587317701865,0.03237044646527437,0.04247343889355136,0.7033735036350819,0.47718996470530917,0.5228076728246791,2.362470011750531e-06,0.3356427773742744,0.36772906456199816,1.661698809397784e-06,53.606208339865205,724.8026472481549,0.05260234663943231,0.07395973033954957,0.005059718106235772,9.447115159339521,0.0005355834051873158,12.810787826080134,206.38955837458016,0.47273471482084095,0.5269808260047094,0.0002844591713461172,97.56750902020646,108.76333995098344,0.05870940274972415,0.0,-0.8631706575152966,387.3297289639165,-0.0015296102849726297,-0.0022285164111317396,19.557742320623454,0.886802918167645,6.483434384024852,0.045342806118910756,0.3315021886339167,0.002799738086585268,32.0
random_hidden,4,13,1024,768,0.24853560779642742,0.17186064301335452,-0.2970817761004789,198.94781811849876,-0.0011272982568509172,-0.0014932648113965689,0.6403681511288708,0.5647332363541452,0.4352659736666572,7.899791975650919e-07,0.36163717844512755,0.27873046680622504,5.058775181750268e-07,-5.179794319684898,609.1715328249711,-0.005769361340701706,-0.00850301440657302,-0.6731370495614625,8.759020166679669,-0.07685072493863572,11.535354822806077,208.04660395452817,0.521861138953028,0.47795661520476934,0.00018224583356585289,108.57143769501961,99.43725063095346,0.03791562675823785,0.0,-1.1167156437963817,390.6421609838851,-0.002048119549562285,-0.0028586664608443242,16.28004304601864,1.202947905998181,4.4040080343079,0.07389095364169614,0.2705157487519617,0.0028167237926973315,32.0
random_hidden,5,13,1024,768,0.24853560779642742,0.17186064301335452,-14.019485778678124,191.15368523558024,-0.0531187914667503,-0.07334143603561884,0.7683537396734664,0.47255697883557013,0.5274415135559622,1.5076084676530671e-06,0.36309092189710546,0.4052616593997569,1.1583766040846184e-06,-189.32257343774103,748.6275190644878,-0.1805679740929371,-0.25289288546903194,-0.5515413891729635,10.074445818272528,-0.05474657357058839,13.791839318750647,206.72637312735765,0.48434449350495584,0.515594065927214,6.1440597481421e-05,100.12678048648655,106.58689125512069,0.012701391880112028,0.0,0.5982266485562615,369.8080688507122,0.001071091715486652,0.0016176679173481195,21.20470409443466,3.8596869765496984,4.88334418895248,0.18202031772575894,0.2302953234907037,0.0026701591195203486,32.0
random_hidden,6,13,1024,768,0.24853560779642742,0.17186064301335452,-0.030889927191074307,194.64636437718895,-0.00011832857689949991,-0.00015869768382221255,0.6954073177551847,0.4128967172106977,0.5871022259817537,1.0568075487384296e-06,0.2871313986254123,0.40827518421806963,7.34911702851623e-07,0.16936614002649542,779.0953213778782,0.000152921591325361,0.0002173882134562956,0.3910571692439214,11.169159028870931,0.03501223039559968,15.36328578838527,198.65820998943926,0.4936177271056035,0.5054860042798913,0.0008962686150629038,98.0612140858547,100.41894478495725,0.17805111873811025,0.0,3.5846880625951614,366.54960639545413,0.006746637767102052,0.009779544160055106,18.226135646290558,0.6593562989775232,5.645313399507694,0.036176417852553266,0.30973726461081436,0.002571588346476684,32.0
random_hidden,7,13,1024,768,0.24853560779642742,0.17186064301335452,-2.7492117614669436,196.15801904234286,-0.010333394472976435,-0.014015291217197173,0.7282727924845163,0.44861270697703554,0.551386692580698,6.004422664472352e-07,0.3267124288542037,0.4015599263445464,4.3728576611125996e-07,9.054259464828615,801.8590435295209,0.008167806627734989,0.011291584896236537,-0.48511833784197866,9.890520195645061,-0.049048819298259286,13.407946216528263,190.42609208315065,0.4620489197976248,0.5378038611084105,0.00014721909397944134,87.98617014830279,102.41188757810414,0.028034356746527104,0.0,0.013318982456752337,373.80320235451484,2.4264708919975993e-05,3.563100148115002e-05,13.879708870338183,1.3044298645731736,1.842833389933197,0.0939810681015668,0.13277176107572752,0.0006736695828885823,32.0
random_hidden,8,13,1024,768,0.24853560779642742,0.17186064301335452,-2.4949947160283217,203.07652659717834,-0.009279712198740861,-0.012285982815617984,0.7114911701941258,0.38634531475110484,0.6136535726054527,1.112643442548753e-06,0.27488128009128143,0.43660909846685947,7.916359849478328e-07,27.057032255537727,780.4057183167479,0.023480920953398696,0.034670468988741994,0.6316358316266645,12.341703196516283,0.051178984097183404,16.48924764126734,208.38712317262014,0.46466417703475077,0.5352281279053853,0.00010769505076354307,96.83003109364478,111.53464981527041,0.02244226180854403,0.0,-2.66792997894888,389.73566148026293,-0.004611591034233899,-0.00684548590913072,17.794173333411933,0.8882873351928973,2.129341360379064,0.049920123770232666,0.11966509039118002,0.0026491816676654308,32.0
random_hidden,9,13,1024,768,0.24853560779642742,0.17186064301335452,-9.788549575564739,198.13506298872866,-0.03735207595186739,-0.049403419202595056,0.6124766623238035,0.47625896064552875,0.5237388246820112,2.2146724600633185e-06,0.2916974986179771,0.3207778072706299,1.3564351964800282e-06,-129.11089252401754,726.9559085858439,-0.13040259950704125,-0.1776048464551014,-0.3917320953526866,9.326845842478777,-0.042000489980069916,12.643878179778941,191.63193047326433,0.49683906106767356,0.5027667255614805,0.0003942133708751471,95.21022840692235,96.3461581970684,0.07554386927917735,0.0,-0.12157303161964039,358.84929085681784,-0.00023788272443943677,-0.0003387857652703248,18.011236205981948,0.9369677127709045,3.250930190551526,0.05202128838106714,0.18049456202633204,0.0027696416462033506,32.0
random_hidden,10,13,1024,768,0.24853560779642742,0.17186064301335452,-3.3833703436253373,198.39782198980575,-0.01294054289823078,-0.01705346515245104,0.7132936952583231,0.5169184355102513,0.48308091881956094,6.45670187864179e-07,0.3687146610122583,0.34457857369359063,4.605524742197759e-07,7.113193353002538,669.3313627602797,0.007316406535052086,0.01062731219357208,0.2728773398187864,10.001822618124086,0.02728276137634268,13.601737862741436,216.20924570271262,0.49355167159020247,0.505925327533528,0.0005230008750335616,106.71043462983062,109.38573344792192,0.11307762469286502,0.0,0.1977597422511863,388.49600885927185,0.00034223005715487145,0.0005090393150546432,13.5548577106174,0.17446301695743166,4.330331566839175,0.012870885160290273,0.31946713564150986,0.00018405151658693332,32.0
random_hidden,11,13,1024,768,0.24853560779642742,0.17186064301335452,-11.830065022246021,202.37134375691238,-0.04438105001127965,-0.05845721435963901,0.7943857528113161,0.4814579153181759,0.5185419095214092,1.751604149001874e-07,0.382463308506996,0.411922305159382,1.3914493805322782e-07,-153.05571504364616,807.5603789562518,-0.1408201268984948,-0.1895285096099764,-0.7521353035248541,11.036998449510335,-0.0681467254856979,15.439136530440592,197.02935829785417,0.4799233871540781,0.5141078897453639,0.005968723099925176,94.55899700310064,101.29434761239303,1.1760136822358365,0.0,0.3282758558326613,375.3419617876227,0.0005977959038906557,0.0008746047318269398,17.850102718373137,1.2542600516780555,4.18920155776043,0.07026626521241493,0.23468781238152084,0.0015642646861817415,32.0
random_hidden,12,13,1024,768,0.24853560779642742,0.17186064301335452,-13.408754249115155,194.7453396092637,-0.05159669822114001,-0.06885276061557329,0.6869936536009229,0.4665140751381588,0.5334857134358174,2.1142602389026967e-07,0.3204922089354192,0.36650129941716714,1.4524833661869238e-07,-132.11023748782281,700.0540515298222,-0.1290922279544559,-0.18871433884158434,-0.26603637935388813,10.711184132296731,-0.02483725198521479,14.673561867723784,216.7335341175603,0.4992614382120465,0.49794329628054024,0.00279526550746036,108.20669595231281,107.92101039302891,0.6058277722287995,0.0,1.1881050733079928,372.20955121107943,0.0022064447880588323,0.0031920327391980878,14.95147869305197,1.9201873820852668,5.0970353908538915,0.1284279248565286,0.3409051034679607,0.0023341172033450445,32.0
